,Pair,RV,AR,TP,SL,Total Pips,Win Trade,Lose Trade,Win Rate,R/R,Score,ATTR
7148,AUDUSD,1,0.0003,76,74,-222,0,3,0,1.027027027,0,-74
7149,AUDUSD,1,0.0003,76,75,-217,8,11,0.42,1.013333333,0,-11.58
7150,AUDUSD,1,0.0003,76,76,-228,5,8,0.38,1,0,-18.24
7151,AUDUSD,1,0.0003,77,11,-209,13,110,0.11,7,0,-1.32
7152,AUDUSD,1,0.0003,77,12,-208,28,197,0.12,6.416666667,0,-1.32
7153,AUDUSD,1,0.0003,77,13,-209,14,99,0.12,5.923076923,0,-2.2
7154,AUDUSD,1,0.0003,77,14,-210,28,169,0.14,5.5,0,-1.26
7155,AUDUSD,1,0.0003,77,15,-207,9,60,0.13,5.133333333,0,-3.04
7156,AUDUSD,1,0.0003,77,16,-203,9,56,0.14,4.8125,0,-2.98
7157,AUDUSD,1,0.0003,77,17,-208,9,53,0.15,4.529411765,0,-2.9
7158,AUDUSD,1,0.0003,77,18,-212,8,46,0.15,4.277777778,0,-3.75
7159,AUDUSD,1,0.0003,77,19,-219,9,48,0.16,4.052631579,0,-3.64
7160,AUDUSD,1,0.0003,77,20,407,51,176,0.22,3.85,344.729,1.34
7161,AUDUSD,1,0.0003,77,21,259,50,171,0.23,3.666666667,218.4233333,1.54
7162,AUDUSD,1,0.0003,77,22,-187,47,173,0.21,3.5,-137.445,-1.21
7163,AUDUSD,1,0.0003,77,23,262,50,156,0.24,3.347826087,210.5113043,1
7164,AUDUSD,1,0.0003,77,24,692,52,138,0.27,3.208333333,599.445,3.27
7165,AUDUSD,1,0.0003,77,25,42,46,140,0.25,3.08,32.34,0.5
7166,AUDUSD,1,0.0003,77,26,547,51,130,0.28,2.961538462,453.5892308,2.84
7167,AUDUSD,1,0.0003,77,27,-214,13,45,0.22,2.851851852,0,-4.12
7168,AUDUSD,1,0.0003,77,28,-224,12,41,0.23,2.75,0,-3.85
7169,AUDUSD,1,0.0003,77,29,-207,12,39,0.24,2.655172414,0,-3.56
7170,AUDUSD,1,0.0003,77,30,-207,9,30,0.23,2.566666667,0,-5.39
7171,AUDUSD,1,0.0003,77,31,-203,3,14,0.18,2.483870968,0,-11.56
7172,AUDUSD,1,0.0003,77,32,-229,7,24,0.23,2.40625,0,-6.93
7173,AUDUSD,1,0.0003,77,33,-209,8,25,0.24,2.333333333,0,-6.6
7174,AUDUSD,1,0.0003,77,34,-234,8,25,0.24,2.264705882,0,-7.36
7175,AUDUSD,1,0.0003,77,35,-231,12,33,0.27,2.2,0,-4.76
7176,AUDUSD,1,0.0003,77,36,-228,12,32,0.27,2.138888889,0,-5.49
7177,AUDUSD,1,0.0003,77,37,360,46,86,0.35,2.081081081,262.2162162,2.9
7178,AUDUSD,1,0.0003,77,38,121,45,88,0.34,2.026315789,83.36263158,1.1
7179,AUDUSD,1,0.0003,77,39,111,45,86,0.34,1.974358974,74.51230769,0.44
7180,AUDUSD,1,0.0003,77,40,216,48,87,0.36,1.925,149.688,2.12
7181,AUDUSD,1,0.0003,77,41,380,47,79,0.37,1.87804878,264.0536585,2.66
7182,AUDUSD,1,0.0003,77,42,700,50,75,0.4,1.833333333,513.3333333,5.6
7183,AUDUSD,1,0.0003,77,43,1105,54,71,0.43,1.790697674,850.85,8.6
7184,AUDUSD,1,0.0003,77,44,858,50,68,0.42,1.75,630.63,6.82
7185,AUDUSD,1,0.0003,77,45,611,43,60,0.42,1.711111111,439.1053333,6.24
7186,AUDUSD,1,0.0003,77,46,520,42,59,0.42,1.673913043,365.5826087,5.66
7187,AUDUSD,1,0.0003,77,47,166,40,62,0.39,1.638297872,106.0634043,1.36
7188,AUDUSD,1,0.0003,77,48,8,40,64,0.38,1.604166667,4.876666667,-0.5
7189,AUDUSD,1,0.0003,77,49,-210,3,9,0.25,1.571428571,0,-17.5
7190,AUDUSD,1,0.0003,77,50,-219,3,9,0.25,1.54,0,-18.25
7191,AUDUSD,1,0.0003,77,51,-228,3,9,0.25,1.509803922,0,-19
7192,AUDUSD,1,0.0003,77,52,-232,24,40,0.38,1.480769231,0,-2.98
7193,AUDUSD,1,0.0003,77,53,-222,4,10,0.29,1.452830189,0,-15.3
7194,AUDUSD,1,0.0003,77,54,-201,3,8,0.27,1.425925926,0,-18.63
7195,AUDUSD,1,0.0003,77,55,-209,3,8,0.27,1.4,0,-19.36
7196,AUDUSD,1,0.0003,77,56,-238,2,7,0.22,1.375,0,-26.74
7197,AUDUSD,1,0.0003,77,57,-245,2,7,0.22,1.350877193,0,-27.52
7198,AUDUSD,1,0.0003,77,58,-252,2,7,0.22,1.327586207,0,-28.3
7199,AUDUSD,1,0.0003,77,59,-259,2,7,0.22,1.305084746,0,-29.08
7200,AUDUSD,1,0.0003,77,60,-206,2,6,0.25,1.283333333,0,-25.75
7201,AUDUSD,1,0.0003,77,61,-212,2,6,0.25,1.262295082,0,-26.5
7202,AUDUSD,1,0.0003,77,62,-218,2,6,0.25,1.241935484,0,-27.25
7203,AUDUSD,1,0.0003,77,63,-217,7,12,0.37,1.222222222,0,-11.2
7204,AUDUSD,1,0.0003,77,64,-229,7,12,0.37,1.203125,0,-11.83
7205,AUDUSD,1,0.0003,77,65,-241,7,12,0.37,1.184615385,0,-12.46
7206,AUDUSD,1,0.0003,77,66,-253,7,12,0.37,1.166666667,0,-13.09
7207,AUDUSD,1,0.0003,77,67,-255,8,13,0.38,1.149253731,0,-12.28
7208,AUDUSD,1,0.0003,77,68,-209,7,11,0.39,1.132352941,0,-11.45
7209,AUDUSD,1,0.0003,77,69,-220,7,11,0.39,1.115942029,0,-12.06
7210,AUDUSD,1,0.0003,77,70,-210,0,3,0,1.1,0,-70
7211,AUDUSD,1,0.0003,77,71,-213,0,3,0,1.084507042,0,-71
7212,AUDUSD,1,0.0003,77,72,-216,0,3,0,1.069444444,0,-72
7213,AUDUSD,1,0.0003,77,73,-219,0,3,0,1.054794521,0,-73
7214,AUDUSD,1,0.0003,77,74,-222,0,3,0,1.040540541,0,-74
7215,AUDUSD,1,0.0003,77,75,-209,8,11,0.42,1.026666667,0,-11.16
7216,AUDUSD,1,0.0003,77,76,-223,5,8,0.38,1.013157895,0,-17.86
7217,AUDUSD,1,0.0003,77,77,-231,8,11,0.42,1,0,-12.32
7218,AUDUSD,1,0.0003,78,11,-207,13,111,0.1,7.090909091,0,-2.1
7219,AUDUSD,1,0.0003,78,12,-204,28,199,0.12,6.5,0,-1.2
7220,AUDUSD,1,0.0003,78,13,-208,14,100,0.12,6,0,-2.08
7221,AUDUSD,1,0.0003,78,14,-210,28,171,0.14,5.571428571,0,-1.12
7222,AUDUSD,1,0.0003,78,15,-213,9,61,0.13,5.2,0,-2.91
7223,AUDUSD,1,0.0003,78,16,-210,9,57,0.14,4.875,0,-2.84
7224,AUDUSD,1,0.0003,78,17,-216,9,54,0.14,4.588235294,0,-3.7
7225,AUDUSD,1,0.0003,78,18,-204,8,46,0.15,4.333333333,0,-3.6
7226,AUDUSD,1,0.0003,78,19,-210,9,48,0.16,4.105263158,0,-3.48
7227,AUDUSD,1,0.0003,78,20,162,49,183,0.21,3.9,132.678,0.58
7228,AUDUSD,1,0.0003,78,21,111,48,173,0.22,3.714285714,90.70285714,0.78
7229,AUDUSD,1,0.0003,78,22,-208,34,130,0.21,3.545454545,0,-1
7230,AUDUSD,1,0.0003,78,23,-14,47,160,0.23,3.391304348,-10.92,0.23
7231,AUDUSD,1,0.0003,78,24,726,49,129,0.28,3.25,660.66,4.56
7232,AUDUSD,1,0.0003,78,25,-205,15,55,0.21,3.12,0,-3.37
7233,AUDUSD,1,0.0003,78,26,364,47,127,0.27,3,294.84,2.08
7234,AUDUSD,1,0.0003,78,27,-201,13,45,0.22,2.888888889,0,-3.9
7235,AUDUSD,1,0.0003,78,28,-212,12,41,0.23,2.785714286,0,-3.62
7236,AUDUSD,1,0.0003,78,29,-224,12,40,0.23,2.689655172,0,-4.39
7237,AUDUSD,1,0.0003,78,30,-210,10,33,0.23,2.6,0,-5.16
7238,AUDUSD,1,0.0003,78,31,-231,3,15,0.17,2.516129032,0,-12.47
7239,AUDUSD,1,0.0003,78,32,-232,4,17,0.19,2.4375,0,-11.1
7240,AUDUSD,1,0.0003,78,33,-201,8,25,0.24,2.363636364,0,-6.36
7241,AUDUSD,1,0.0003,78,34,-226,8,25,0.24,2.294117647,0,-7.12
7242,AUDUSD,1,0.0003,78,35,-219,12,33,0.27,2.228571429,0,-4.49
7243,AUDUSD,1,0.0003,78,36,-216,12,32,0.27,2.166666667,0,-5.22
7244,AUDUSD,1,0.0003,78,37,213,44,87,0.34,2.108108108,152.6691892,2.1
7245,AUDUSD,1,0.0003,78,38,46,42,85,0.33,2.052631579,31.15894737,0.28
7246,AUDUSD,1,0.0003,78,39,-39,42,85,0.33,2,-25.74,-0.39
7247,AUDUSD,1,0.0003,78,40,70,45,86,0.34,1.95,46.41,0.12
7248,AUDUSD,1,0.0003,78,41,353,45,77,0.37,1.902439024,248.477561,3.03
7249,AUDUSD,1,0.0003,78,42,726,47,70,0.4,1.857142857,539.3142857,6
7250,AUDUSD,1,0.0003,78,43,1113,49,63,0.44,1.813953488,888.3293023,10.24
7251,AUDUSD,1,0.0003,78,44,904,46,61,0.43,1.772727273,689.0945455,8.46
7252,AUDUSD,1,0.0003,78,45,453,41,61,0.4,1.733333333,314.08,4.2
7253,AUDUSD,1,0.0003,78,46,562,42,59,0.42,1.695652174,400.2417391,6.08
7254,AUDUSD,1,0.0003,78,47,347,40,59,0.4,1.659574468,230.3489362,3
7255,AUDUSD,1,0.0003,78,48,-228,10,21,0.32,1.625,0,-7.68
7256,AUDUSD,1,0.0003,78,49,-207,3,9,0.25,1.591836735,0,-17.25
7257,AUDUSD,1,0.0003,78,50,-216,3,9,0.25,1.56,0,-18
7258,AUDUSD,1,0.0003,78,51,-225,3,9,0.25,1.529411765,0,-18.75
7259,AUDUSD,1,0.0003,78,52,286,41,56,0.42,1.5,180.18,2.6
7260,AUDUSD,1,0.0003,78,53,-218,4,10,0.29,1.471698113,0,-15.01
7261,AUDUSD,1,0.0003,78,54,-228,4,10,0.29,1.444444444,0,-15.72
7262,AUDUSD,1,0.0003,78,55,-206,3,8,0.27,1.418181818,0,-19.09
7263,AUDUSD,1,0.0003,78,56,-236,2,7,0.22,1.392857143,0,-26.52
7264,AUDUSD,1,0.0003,78,57,-243,2,7,0.22,1.368421053,0,-27.3
7265,AUDUSD,1,0.0003,78,58,-250,2,7,0.22,1.344827586,0,-28.08
7266,AUDUSD,1,0.0003,78,59,-257,2,7,0.22,1.322033898,0,-28.86
7267,AUDUSD,1,0.0003,78,60,-204,2,6,0.25,1.3,0,-25.5
7268,AUDUSD,1,0.0003,78,61,-210,2,6,0.25,1.278688525,0,-26.25
7269,AUDUSD,1,0.0003,78,62,-216,2,6,0.25,1.258064516,0,-27
7270,AUDUSD,1,0.0003,78,63,-210,7,12,0.37,1.238095238,0,-10.83
7271,AUDUSD,1,0.0003,78,64,-222,7,12,0.37,1.21875,0,-11.46
7272,AUDUSD,1,0.0003,78,65,-234,7,12,0.37,1.2,0,-12.09
7273,AUDUSD,1,0.0003,78,66,-246,7,12,0.37,1.181818182,0,-12.72
7274,AUDUSD,1,0.0003,78,67,753,38,33,0.54,1.164179104,473.3785075,11.3
7275,AUDUSD,1,0.0003,78,68,856,38,31,0.55,1.147058824,540.0352941,12.3
7276,AUDUSD,1,0.0003,78,69,972,39,30,0.57,1.130434783,626.306087,14.79
7277,AUDUSD,1,0.0003,78,70,-210,0,3,0,1.114285714,0,-70
7278,AUDUSD,1,0.0003,78,71,-213,0,3,0,1.098591549,0,-71
7279,AUDUSD,1,0.0003,78,72,-216,0,3,0,1.083333333,0,-72
7280,AUDUSD,1,0.0003,78,73,-219,0,3,0,1.068493151,0,-73
7281,AUDUSD,1,0.0003,78,74,-222,0,3,0,1.054054054,0,-74
7282,AUDUSD,1,0.0003,78,75,717,39,31,0.56,1.04,417.5808,10.68
7283,AUDUSD,1,0.0003,78,76,-218,5,8,0.38,1.026315789,0,-17.48
7284,AUDUSD,1,0.0003,78,77,-224,7,10,0.41,1.012987013,0,-13.45
7285,AUDUSD,1,0.0003,78,78,-234,7,10,0.41,1,0,-14.04
7286,AUDUSD,1,0.0003,79,11,-205,13,112,0.1,7.181818182,0,-2
7287,AUDUSD,1,0.0003,79,12,-209,25,182,0.12,6.583333333,0,-1.08
7288,AUDUSD,1,0.0003,79,13,-221,13,96,0.12,6.076923077,0,-1.96
7289,AUDUSD,1,0.0003,79,14,-201,15,99,0.13,5.642857143,0,-1.91
7290,AUDUSD,1,0.0003,79,15,-210,15,93,0.14,5.266666667,0,-1.84
7291,AUDUSD,1,0.0003,79,16,-201,9,57,0.14,4.9375,0,-2.7
7292,AUDUSD,1,0.0003,79,17,-207,9,54,0.14,4.647058824,0,-3.56
7293,AUDUSD,1,0.0003,79,18,-214,8,47,0.15,4.388888889,0,-3.45
7294,AUDUSD,1,0.0003,79,19,-201,9,48,0.16,4.157894737,0,-3.32
7295,AUDUSD,1,0.0003,79,20,250,50,185,0.21,3.95,207.375,0.79
7296,AUDUSD,1,0.0003,79,21,301,49,170,0.22,3.761904762,249.1133333,1
7297,AUDUSD,1,0.0003,79,22,-194,46,174,0.21,3.590909091,-146.2936364,-0.79
7298,AUDUSD,1,0.0003,79,23,66,48,162,0.23,3.434782609,52.14,0.46
7299,AUDUSD,1,0.0003,79,24,806,50,131,0.28,3.291666667,742.8633333,4.84
7300,AUDUSD,1,0.0003,79,25,-215,15,56,0.21,3.16,0,-3.16
7301,AUDUSD,1,0.0003,79,26,647,49,124,0.28,3.038461538,550.4476923,3.4
7302,AUDUSD,1,0.0003,79,27,-217,14,49,0.22,2.925925926,0,-3.68
7303,AUDUSD,1,0.0003,79,28,-228,12,42,0.22,2.821428571,0,-4.46
7304,AUDUSD,1,0.0003,79,29,-220,13,43,0.23,2.724137931,0,-4.16
7305,AUDUSD,1,0.0003,79,30,-211,11,36,0.23,2.633333333,0,-4.93
7306,AUDUSD,1,0.0003,79,31,-228,3,15,0.17,2.548387097,0,-12.3
7307,AUDUSD,1,0.0003,79,32,-228,4,17,0.19,2.46875,0,-10.91
7308,AUDUSD,1,0.0003,79,33,-213,9,28,0.24,2.393939394,0,-6.12
7309,AUDUSD,1,0.0003,79,34,-218,8,25,0.24,2.323529412,0,-6.88
7310,AUDUSD,1,0.0003,79,35,-208,8,24,0.25,2.257142857,0,-6.5
7311,AUDUSD,1,0.0003,79,36,-225,9,26,0.26,2.194444444,0,-6.1
7312,AUDUSD,1,0.0003,79,37,-214,9,25,0.26,2.135135135,0,-6.84
7313,AUDUSD,1,0.0003,79,38,-201,9,24,0.27,2.078947368,0,-6.41
7314,AUDUSD,1,0.0003,79,39,40,40,80,0.33,2.025641026,26.73846154,-0.06
7315,AUDUSD,1,0.0003,79,40,674,46,74,0.38,1.975,505.837,5.22
7316,AUDUSD,1,0.0003,79,41,969,46,65,0.41,1.926829268,765.51,8.2
7317,AUDUSD,1,0.0003,79,42,941,47,66,0.42,1.880952381,743.39,8.82
7318,AUDUSD,1,0.0003,79,43,1377,49,58,0.46,1.837209302,1163.725116,13.12
7319,AUDUSD,1,0.0003,79,44,950,46,61,0.43,1.795454545,733.4431818,8.89
7320,AUDUSD,1,0.0003,79,45,-244,14,30,0.32,1.755555556,0,-5.32
7321,AUDUSD,1,0.0003,79,46,604,42,59,0.42,1.717391304,435.6678261,6.5
7322,AUDUSD,1,0.0003,79,47,780,42,54,0.44,1.680851064,576.8680851,8.44
7323,AUDUSD,1,0.0003,79,48,-235,11,23,0.32,1.645833333,0,-7.36
7324,AUDUSD,1,0.0003,79,49,-204,3,9,0.25,1.612244898,0,-17
7325,AUDUSD,1,0.0003,79,50,-213,3,9,0.25,1.58,0,-17.75
7326,AUDUSD,1,0.0003,79,51,-222,3,9,0.25,1.549019608,0,-18.5
7327,AUDUSD,1,0.0003,79,52,352,40,54,0.43,1.519230769,229.9507692,4.33
7328,AUDUSD,1,0.0003,79,53,-214,4,10,0.29,1.490566038,0,-14.72
7329,AUDUSD,1,0.0003,79,54,-224,4,10,0.29,1.462962963,0,-15.43
7330,AUDUSD,1,0.0003,79,55,-203,3,8,0.27,1.436363636,0,-18.82
7331,AUDUSD,1,0.0003,79,56,-234,2,7,0.22,1.410714286,0,-26.3
7332,AUDUSD,1,0.0003,79,57,-241,2,7,0.22,1.385964912,0,-27.08
7333,AUDUSD,1,0.0003,79,58,-248,2,7,0.22,1.362068966,0,-27.86
7334,AUDUSD,1,0.0003,79,59,-255,2,7,0.22,1.338983051,0,-28.64
7335,AUDUSD,1,0.0003,79,60,-202,2,6,0.25,1.316666667,0,-25.25
7336,AUDUSD,1,0.0003,79,61,-208,2,6,0.25,1.295081967,0,-26
7337,AUDUSD,1,0.0003,79,62,-214,2,6,0.25,1.274193548,0,-26.75
7338,AUDUSD,1,0.0003,79,63,-203,7,12,0.37,1.253968254,0,-10.46
7339,AUDUSD,1,0.0003,79,64,-215,7,12,0.37,1.234375,0,-11.09
7340,AUDUSD,1,0.0003,79,65,-227,7,12,0.37,1.215384615,0,-11.72
7341,AUDUSD,1,0.0003,79,66,-239,7,12,0.37,1.196969697,0,-12.35
7342,AUDUSD,1,0.0003,79,67,1059,38,29,0.57,1.179104478,711.7428358,16.22
7343,AUDUSD,1,0.0003,79,68,1177,39,28,0.58,1.161764706,793.0902941,17.26
7344,AUDUSD,1,0.0003,79,69,1070,38,28,0.58,1.144927536,710.542029,16.84
7345,AUDUSD,1,0.0003,79,70,-210,0,3,0,1.128571429,0,-70
7346,AUDUSD,1,0.0003,79,71,-213,0,3,0,1.112676056,0,-71
7347,AUDUSD,1,0.0003,79,72,-216,0,3,0,1.097222222,0,-72
7348,AUDUSD,1,0.0003,79,73,-219,0,3,0,1.082191781,0,-73
7349,AUDUSD,1,0.0003,79,74,-222,0,3,0,1.067567568,0,-74
7350,AUDUSD,1,0.0003,79,75,1127,38,25,0.6,1.053333333,712.264,17.4
7351,AUDUSD,1,0.0003,79,76,-213,5,8,0.38,1.039473684,0,-17.1
7352,AUDUSD,1,0.0003,79,77,-217,7,10,0.41,1.025974026,0,-13.04
7353,AUDUSD,1,0.0003,79,78,-227,7,10,0.41,1.012820513,0,-13.63
7354,AUDUSD,1,0.0003,79,79,-237,11,14,0.44,1,0,-9.48
7355,AUDUSD,1,0.0003,80,11,-203,13,113,0.1,7.272727273,0,-1.9
7356,AUDUSD,1,0.0003,80,12,-220,25,185,0.12,6.666666667,0,-0.96
7357,AUDUSD,1,0.0003,80,13,-208,13,96,0.12,6.153846154,0,-1.84
7358,AUDUSD,1,0.0003,80,14,-208,17,112,0.13,5.714285714,0,-1.78
7359,AUDUSD,1,0.0003,80,15,-205,22,131,0.14,5.333333333,0,-1.7
7360,AUDUSD,1,0.0003,80,16,-208,9,58,0.13,5,0,-3.52
7361,AUDUSD,1,0.0003,80,17,-215,9,55,0.14,4.705882353,0,-3.42
7362,AUDUSD,1,0.0003,80,18,-206,8,47,0.15,4.444444444,0,-3.3
7363,AUDUSD,1,0.0003,80,19,-211,9,49,0.16,4.210526316,0,-3.16
7364,AUDUSD,1,0.0003,80,20,360,47,170,0.22,4,316.8,2
7365,AUDUSD,1,0.0003,80,21,337,47,163,0.22,3.80952381,282.4380952,1.22
7366,AUDUSD,1,0.0003,80,22,6,46,167,0.22,3.636363636,4.8,0.44
7367,AUDUSD,1,0.0003,80,23,332,49,156,0.24,3.47826087,277.1478261,1.72
7368,AUDUSD,1,0.0003,80,24,1000,50,125,0.29,3.333333333,966.6666667,6.16
7369,AUDUSD,1,0.0003,80,25,-205,14,53,0.21,3.2,0,-2.95
7370,AUDUSD,1,0.0003,80,26,694,48,121,0.28,3.076923077,597.9076923,3.68
7371,AUDUSD,1,0.0003,80,27,-202,13,46,0.22,2.962962963,0,-3.46
7372,AUDUSD,1,0.0003,80,28,-212,11,39,0.22,2.857142857,0,-4.24
7373,AUDUSD,1,0.0003,80,29,-207,13,43,0.23,2.75862069,0,-3.93
7374,AUDUSD,1,0.0003,80,30,-230,11,37,0.23,2.666666667,0,-4.7
7375,AUDUSD,1,0.0003,80,31,-225,3,15,0.17,2.580645161,0,-12.13
7376,AUDUSD,1,0.0003,80,32,-208,7,24,0.23,2.5,0,-6.24
7377,AUDUSD,1,0.0003,80,33,-204,9,28,0.24,2.424242424,0,-5.88
7378,AUDUSD,1,0.0003,80,34,-232,9,28,0.24,2.352941176,0,-6.64
7379,AUDUSD,1,0.0003,80,35,-215,10,29,0.26,2.285714286,0,-5.1
7380,AUDUSD,1,0.0003,80,36,-224,8,24,0.25,2.222222222,0,-7
7381,AUDUSD,1,0.0003,80,37,-211,8,23,0.26,2.162162162,0,-6.58
7382,AUDUSD,1,0.0003,80,38,198,40,79,0.34,2.105263158,141.7263158,2.12
7383,AUDUSD,1,0.0003,80,39,-220,7,20,0.26,2.051282051,0,-8.06
7384,AUDUSD,1,0.0003,80,40,680,45,73,0.38,2,516.8,5.6
7385,AUDUSD,1,0.0003,80,41,976,45,64,0.41,1.951219512,780.8,8.61
7386,AUDUSD,1,0.0003,80,42,786,45,67,0.4,1.904761905,598.8571429,6.8
7387,AUDUSD,1,0.0003,80,43,1057,46,61,0.43,1.860465116,845.6,9.89
7388,AUDUSD,1,0.0003,80,44,872,45,62,0.42,1.818181818,665.8909091,8.08
7389,AUDUSD,1,0.0003,80,45,-210,12,26,0.32,1.777777778,0,-5
7390,AUDUSD,1,0.0003,80,46,-202,13,27,0.33,1.739130435,0,-4.42
7391,AUDUSD,1,0.0003,80,47,-215,12,25,0.32,1.70212766,0,-6.36
7392,AUDUSD,1,0.0003,80,48,-208,10,21,0.32,1.666666667,0,-7.04
7393,AUDUSD,1,0.0003,80,49,-201,3,9,0.25,1.632653061,0,-16.75
7394,AUDUSD,1,0.0003,80,50,-210,3,9,0.25,1.6,0,-17.5
7395,AUDUSD,1,0.0003,80,51,-219,3,9,0.25,1.568627451,0,-18.25
7396,AUDUSD,1,0.0003,80,52,-212,11,21,0.34,1.538461538,0,-7.12
7397,AUDUSD,1,0.0003,80,53,-210,4,10,0.29,1.509433962,0,-14.43
7398,AUDUSD,1,0.0003,80,54,-220,4,10,0.29,1.481481481,0,-15.14
7399,AUDUSD,1,0.0003,80,55,-230,4,10,0.29,1.454545455,0,-15.85
7400,AUDUSD,1,0.0003,80,56,-232,2,7,0.22,1.428571429,0,-26.08
7401,AUDUSD,1,0.0003,80,57,-239,2,7,0.22,1.403508772,0,-26.86
7402,AUDUSD,1,0.0003,80,58,-246,2,7,0.22,1.379310345,0,-27.64
7403,AUDUSD,1,0.0003,80,59,-253,2,7,0.22,1.355932203,0,-28.42
7404,AUDUSD,1,0.0003,80,60,-260,2,7,0.22,1.333333333,0,-29.2
7405,AUDUSD,1,0.0003,80,61,-206,2,6,0.25,1.31147541,0,-25.75
7406,AUDUSD,1,0.0003,80,62,-212,2,6,0.25,1.290322581,0,-26.5
7407,AUDUSD,1,0.0003,80,63,-259,7,13,0.35,1.26984127,0,-12.95
7408,AUDUSD,1,0.0003,80,64,-208,7,12,0.37,1.25,0,-10.72
7409,AUDUSD,1,0.0003,80,65,-220,7,12,0.37,1.230769231,0,-11.35
7410,AUDUSD,1,0.0003,80,66,-232,7,12,0.37,1.212121212,0,-11.98
7411,AUDUSD,1,0.0003,80,67,-246,12,18,0.4,1.194029851,0,-8.2
7412,AUDUSD,1,0.0003,80,68,852,37,31,0.54,1.176470588,541.2705882,11.92
7413,AUDUSD,1,0.0003,80,69,741,36,31,0.54,1.15942029,463.9304348,11.46
7414,AUDUSD,1,0.0003,80,70,-210,0,3,0,1.142857143,0,-70
7415,AUDUSD,1,0.0003,80,71,-213,0,3,0,1.126760563,0,-71
7416,AUDUSD,1,0.0003,80,72,-216,0,3,0,1.111111111,0,-72
7417,AUDUSD,1,0.0003,80,73,-219,0,3,0,1.095890411,0,-73
7418,AUDUSD,1,0.0003,80,74,-222,0,3,0,1.081081081,0,-74
7419,AUDUSD,1,0.0003,80,75,540,33,28,0.54,1.066666667,311.04,8.7
7420,AUDUSD,1,0.0003,80,76,-208,5,8,0.38,1.052631579,0,-16.72
7421,AUDUSD,1,0.0003,80,77,-210,7,10,0.41,1.038961039,0,-12.63
7422,AUDUSD,1,0.0003,80,78,-220,7,10,0.41,1.025641026,0,-13.22
7423,AUDUSD,1,0.0003,80,79,-229,8,11,0.42,1.012658228,0,-12.22
7424,AUDUSD,1,0.0003,80,80,-240,8,11,0.42,1,0,-12.8
7425,AUDUSD,1,0.0004,15,11,-208,69,113,0.38,1.363636364,0,-1.12
7426,AUDUSD,1,0.0004,15,12,-207,67,101,0.4,1.25,0,-1.2
7427,AUDUSD,1,0.0004,15,13,-202,68,94,0.42,1.153846154,0,-1.24
7428,AUDUSD,1,0.0004,15,14,-203,77,97,0.44,1.071428571,0,-1.24
7429,AUDUSD,1,0.0004,15,15,-210,82,96,0.46,1,0,-1.2
7430,AUDUSD,1,0.0004,16,11,-204,56,100,0.36,1.454545455,0,-1.28
7431,AUDUSD,1,0.0004,16,12,-212,52,87,0.37,1.333333333,0,-1.64
7432,AUDUSD,1,0.0004,16,13,-205,53,81,0.4,1.230769231,0,-1.4
7433,AUDUSD,1,0.0004,16,14,-212,76,102,0.43,1.142857143,0,-1.1
7434,AUDUSD,1,0.0004,16,15,-203,67,85,0.44,1.066666667,0,-1.36
7435,AUDUSD,1,0.0004,16,16,-208,67,80,0.46,1,0,-1.28
7436,AUDUSD,1,0.0004,17,11,-206,50,96,0.34,1.545454545,0,-1.48
7437,AUDUSD,1,0.0004,17,12,-204,48,85,0.36,1.416666667,0,-1.56
7438,AUDUSD,1,0.0004,17,13,-207,36,63,0.36,1.307692308,0,-2.2
7439,AUDUSD,1,0.0004,17,14,-213,55,82,0.4,1.214285714,0,-1.6
7440,AUDUSD,1,0.0004,17,15,-209,53,74,0.42,1.133333333,0,-1.56
7441,AUDUSD,1,0.0004,17,16,-203,53,69,0.43,1.0625,0,-1.81
7442,AUDUSD,1,0.0004,17,17,-204,54,66,0.45,1,0,-1.7
7443,AUDUSD,1,0.0004,18,11,-203,48,97,0.33,1.636363636,0,-1.43
7444,AUDUSD,1,0.0004,18,12,-210,41,79,0.34,1.5,0,-1.8
7445,AUDUSD,1,0.0004,18,13,-212,33,62,0.35,1.384615385,0,-2.15
7446,AUDUSD,1,0.0004,18,14,-212,31,55,0.36,1.285714286,0,-2.48
7447,AUDUSD,1,0.0004,18,15,-213,29,49,0.37,1.2,0,-2.79
7448,AUDUSD,1,0.0004,18,16,-212,30,47,0.39,1.125,0,-2.74
7449,AUDUSD,1,0.0004,18,17,-202,36,50,0.42,1.058823529,0,-2.3
7450,AUDUSD,1,0.0004,18,18,-216,36,48,0.43,1,0,-2.52
7451,AUDUSD,1,0.0004,19,11,-203,64,129,0.33,1.727272727,0,-1.1
7452,AUDUSD,1,0.0004,19,12,-207,63,117,0.35,1.583333333,0,-1.15
7453,AUDUSD,1,0.0004,19,13,-201,38,71,0.35,1.461538462,0,-1.8
7454,AUDUSD,1,0.0004,19,14,-205,43,73,0.37,1.357142857,0,-1.79
7455,AUDUSD,1,0.0004,19,15,-204,39,63,0.38,1.266666667,0,-2.08
7456,AUDUSD,1,0.0004,19,16,-202,34,53,0.39,1.1875,0,-2.35
7457,AUDUSD,1,0.0004,19,17,-204,34,50,0.4,1.117647059,0,-2.6
7458,AUDUSD,1,0.0004,19,18,-217,35,49,0.42,1.055555556,0,-2.46
7459,AUDUSD,1,0.0004,19,19,-209,35,46,0.43,1,0,-2.66
7460,AUDUSD,1,0.0004,20,11,-209,44,99,0.31,1.818181818,0,-1.39
